iata,name,city,country,region,lat,lon,size
BHY,Beihai Fucheng Airport,Beihai,CN,CN-45,21.538659,109.293683,medium
BIA,Bastia-Poretta International airport,Bastia,FR,FR-COR,42.5527,9.48373,large
BID,Block Island State Airport,Block Island,US,US-RI,41.168446,-71.578631,small
BIH,Eastern Sierra Regional Airport,Bishop,US,US-CA,37.3731,-118.363998,medium
BIK,Frans Kaisiepo Airport,Biak,ID,ID-PA,-1.19002,136.108002,medium
BIL,Billings Logan International Airport,Billings,US,US-MT,45.808932,-108.541242,medium
BIM,South Bimini Airport,South Bimini,BS,BS-BI,25.6998996735,-79.2647018433,medium
BIO,Bilbao Airport,Bilbao,ES,ES-PV,43.301102,-2.91061,large
BIQ,Biarritz Pays Basque airport,Biarritz,FR,FR-NAQ,43.468372,-1.523223,medium
BIR,Biratnagar Airport,Biratnagar,NP,NP-P1,26.48150062561035,87.26399993896484,medium
BIS,Bismarck Municipal Airport,Bismarck,US,US-ND,46.772734,-100.746874,medium
BJA,Soummam–Abane Ramdane Airport,Béjaïa,DZ,DZ-06,36.712547,5.069909,large
BJB,Bojnord Airport,Bojnord,IR,IR-28,37.49300003051758,57.30820083618164,medium
BJC,Rocky Mountain Metropolitan Airport,Denver,US,US-CO,39.908798,-105.116997,medium
BJF,Båtsfjord Airport,Båtsfjord,NO,NO-56,70.60025,29.692612,medium
BJL,Banjul International Airport,Banjul (Yundum),GM,GM-W,13.338,-16.652201,large
BJM,Bujumbura Melchior Ndadaye International Airport,Bujumbura,BI,BI-BM,-3.32402,29.318501,large
BJR,Bahir Dar Airport,Bahir Dar,ET,ET-AM,11.6081,37.321602,medium
BJV,Milas Bodrum International Airport,Bodrum,TR,TR-48,37.249314,27.66401,large
BJX,Guanajuato International Airport,Silao,MX,MX-GUA,20.992695,-101.480284,large
BJZ,Badajoz Airport,Badajoz,ES,ES-EX,38.8913,-6.82133,medium
BKC,Buckland Airport,Buckland,US,US-AK,65.981598,-161.149002,small
BKG,Branson Airport,Branson,US,US-MO,36.532082,-93.200544,medium
BKI,Kota Kinabalu International Airport,Kota Kinabalu,MY,MY-12,5.932743,116.049324,large
BKK,Suvarnabhumi Airport,Bangkok,TH,TH-10,13.6811,100.747002,large
BKM,Bakalalan Airport,Bakalalan,MY,MY-13,3.974,115.617996,small
BKN,Balkanabat International Airport,Balkanabat,TM,TM-B,39.681052,54.206008,medium
BKO,Modibo Keita International Airport,Bamako,ML,ML-2,12.5335,-7.94994,large
BKQ,Blackall Airport,Blackall,AU,AU-QLD,-24.431678,145.429716,medium
BKS,Fatmawati Soekarno Airport,Bengkulu,ID,ID-BE,-3.8637,102.338997,medium
BKW,Raleigh County Memorial Airport,Beaver,US,US-WV,37.7873,-81.124199,medium
BKZ,Bukoba Airport,Bukoba,TZ,TZ-05,-1.332,31.8212,small
BLA,General José Antonio Anzoategui International Airport,Barcelona,VE,VE-B,10.111111,-64.692222,large
BLB,Panamá Pacífico International Airport,Panamá City,PA,PA-10,8.91479,-79.599602,small
BLD,Boulder City Municipal Airport,Boulder City,US,US-NV,35.947161,-114.858799,medium
BLE,Dala Airport,Borlange,SE,SE-W,60.422001,15.5152,medium
BLI,Bellingham International Airport,Bellingham,US,US-WA,48.79280090332031,-122.53800201416016,medium
BLJ,Batna Mostefa Ben Boulaid Airport,Batna,DZ,DZ-05,35.752102,6.30859,large
BLL,Billund Airport,Billund,DK,DK-83,55.740335,9.157019,large
BLQ,Bologna Guglielmo Marconi Airport,Bologna,IT,IT-45,44.5354,11.2887,large
BLR,Kempegowda International Airport Bengaluru,Bengaluru,IN,IN-KA,13.1979,77.706299,large
BLV,Scott AFB/Midamerica Airport,Belleville,US,US-IL,38.5452,-89.835197,medium
BLW,Beledweyne Airport,Beledweyne,SO,SO-HI,4.766976,45.2388,small
BLZ,Chileka International Airport,Blantyre,MW,MW-BL,-15.677189,34.972319,large
BMA,Stockholm-Bromma Airport,Stockholm,SE,SE-AB,59.354401,17.9417,medium
BME,Broome International Airport,Broome,AU,AU-WA,-17.949194,122.2283,large
BMI,Central Illinois Regional Airport at Bloomington-Normal,Bloomington/Normal,US,US-IL,40.4771,-88.915901,medium
BMK,Borkum Airport,Borkum,DE,DE-NI,53.59639,6.709167,small
BMO,Banmaw Airport,Banmaw,MM,MM-11,24.27044,97.2476,small
BMR,Baltrum Airport,Baltrum,DE,DE-NI,53.72485,7.373257,small
BMU,Sultan Muhammad Salahuddin Airport,Bima,ID,ID-NB,-8.537184,118.685002,medium
BMV,Buon Ma Thuot Airport,Buon Ma Thuot,VN,VN-CH,12.668299675,108.120002747,medium
BMW,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,DZ,DZ-52,21.3778,0.92698,medium
BMY,Île Art - Waala Airport,Waala,NC,NC-02,-19.720521,163.661077,small
BNA,Nashville International Airport,Nashville,US,US-TN,36.1245,-86.6782,large
BNB,Boende Airport,Boende,CD,CD-TU,-0.286652,20.883551,small
BND,Bandar Abbas International Airport,Bandar Abbas,IR,IR-22,27.2183,56.3778,large
BNE,Brisbane International Airport,Brisbane,AU,AU-QLD,-27.384199142456055,153.11700439453125,large
BNI,Benin Airport,Benin,NG,NG-ED,6.316979885101318,5.5995001792907715,medium
BNK,Ballina Byron Gateway Airport,Ballina,AU,AU-NSW,-28.833236,153.561471,medium
BNN,"Brønnøysund Airport, Brønnøy",Brønnøy,NO,NO-18,65.461098,12.2175,medium
BNS,Barinas Airport,Barinas,VE,VE-E,8.615,-70.214167,medium
BNX,Banja Luka International Airport,Mahovljani,BA,BA-SRP,44.941399,17.297501,large
BNY,Bellona/Anua Airport,Anua,SB,SB-RB,-11.302222222200001,159.798333333,small
BOB,Bora Bora Airport,Motu Mute,PF,PF-U-A,-16.444400787353516,-151.75100708007812,medium
BOC,"Bocas del Toro ""Isla Colón"" International Airport",Isla Colón,PA,PA-1,9.34085,-82.250801,medium
BOD,Bordeaux–Mérignac Airport,Bordeaux,FR,FR-NAQ,44.82865,-0.715356,large
BOG,El Dorado International Airport,Bogota,CO,CO-DC,4.70159,-74.1469,large
BOH,Bournemouth Airport,Bournemouth,GB,GB-ENG,50.780483,-1.839576,medium
BOI,Boise Air Terminal/Gowen Field,Boise,US,US-ID,43.5644,-116.223,large
BOJ,Burgas Airport,Burgas,BG,BG-02,42.569917,27.515173,large
BOM,Chhatrapati Shivaji Maharaj International Airport,Mumbai,IN,IN-MM,19.088699,72.867897,large
BON,Flamingo International Airport,Kralendijk,BQ,BQ-BO,12.131,-68.268501,large
BOO,Bodø Airport,Bodø,NO,NO-18,67.269203,14.3653,large
BOR,Bokeo International Airport,Ton Phueng,LA,LA-BK,20.323986,100.165392,medium
BOS,Boston Logan International Airport,Boston,US,US-MA,42.36197,-71.0079,large
BOT,Bosset Airport,Bosset,PG,PG-WPD,-7.237257,141.1063222,small
BOY,Bobo Dioulasso Airport,Bobo Dioulasso,BF,BF-HOU,11.1601,-4.33097,large
BPE,Qinhuangdao Beidaihe Airport,Qinhuangdao (Changli),CN,CN-13,39.666384,119.061384,medium
BPL,Bole Alashankou Airport,Bole,CN,CN-65,44.895461,82.30007,medium
BPN,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,Balikpapan,ID,ID-KI,-1.268342,116.89452,large
BPS,Porto Seguro International Airport,Porto Seguro,BR,BR-BA,-16.438426,-39.080584,large
BPT,Jack Brooks Regional Airport,Beaumont/Port Arthur,US,US-TX,29.9508,-94.020699,medium
BPX,Qamdo Bangda Airport,Bangda,CN,CN-54,30.553600311279297,97.1082992553711,medium
BPY,Besalampy Airport,Besalampy,MG,MG-M,-16.74453,44.482484,medium
BQB,Busselton Margaret River Regional Airport,Busselton,AU,AU-WA,-33.687222,115.400278,small
BQG,Bogorodskoye Airport,Bogorodskoye,RU,RU-KHA,52.381041,140.449378,small
BQJ,Batagay Airport,Batagay,RU,RU-SA,67.648003,134.695007,small
BQK,Brunswick Golden Isles Airport,Brunswick,US,US-GA,31.258801,-81.466499,medium
BQL,Boulia Airport,,AU,AU-QLD,-22.913299560546875,139.89999389648438,medium
BQN,Rafael Hernández International Airport,Aguadilla,PR,PR-U-A,18.4949,-67.129402,medium
BQS,Ignatyevo Airport,Blagoveschensk,RU,RU-AMU,50.426723,127.415502,medium
BQT,Brest International Airport,Brest,BY,BY-BR,52.108138,23.89676,large
BQU,J F Mitchell Airport,Bequia,VC,VC-06,12.9884,-61.262001,medium
BRA,Dom Ricardo Weberberger Airport,Barreiras,BR,BR-BA,-12.0789,-45.008999,small
BRC,Teniente Luis Candelaria International Airport,San Carlos de Bariloche,AR,AR-R,-41.151199,-71.157501,large
BRD,Brainerd Lakes Regional Airport,Brainerd,US,US-MN,46.402861,-94.129727,medium
BRE,Bremen Airport,Bremen,DE,DE-HB,53.046786,8.78932,large
BRI,Bari Karol Wojtyła International Airport,Bari,IT,IT-75,41.138901,16.760599,large
BRK,Bourke Airport,,AU,AU-NSW,-30.039199829101562,145.95199584960938,medium
BRL,Southeast Iowa Regional Airport,Burlington,US,US-IA,40.783199310302734,-91.12550354003906,medium
BRM,Jacinto Lara International Airport,Barquisimeto,VE,VE-K,10.042747,-69.35862,large
BRN,Bern Airport,Bern,CH,CH-BE,46.912736,7.498819,medium
BRO,Brownsville South Padre Island International Airport,Brownsville,US,US-TX,25.907238,-97.425235,medium
BRQ,Brno-Tuřany Airport,Brno,CZ,CZ-JM,49.151276,16.693972,medium
BRR,Barra Airport,Eoligarry,GB,GB-SCT,57.0228,-7.44306,medium
BRS,Bristol Airport,Bristol,GB,GB-ENG,51.382326,-2.716453,large
BRU,Brussels Airport,Zaventem,BE,BE-VBR,50.901402,4.48444,large
BRW,Wiley Post Will Rogers Memorial Airport,Utqiaġvik,US,US-AK,71.285402,-156.766008,medium
BRX,Maria Montez International Airport,Barahona,DO,DO-04,18.25149917602539,-71.12039947509766,medium
BSA,Bender Qassim International Airport,Bosaso,SO,SO-BR,11.275235,49.139231,large
BSB,Presidente Juscelino Kubitschek International Airport,Brasília,BR,BR-DF,-15.869167,-47.920834,large
BSC,José Celestino Mutis Airport,Bahía Solano,CO,CO-CHO,6.20292,-77.3947,medium
BSD,Baoshan Yunrui Airport,Baoshan (Longyang),CN,CN-53,25.053301,99.168297,medium
BSG,Bata International Airport,Bata,GQ,GQ-LI,1.90547,9.80568,large
BSK,Biskra - Mohamed Khider Airport,Biskra,DZ,DZ-07,34.79318,5.738899,large
BSL,EuroAirport Basel–Mulhouse–Freiburg,Bâle / Mulhouse,FR,FR-GES,47.60068,7.521117,large
BSO,Basco Airport,Basco,PH,PH-BTN,20.4513,121.980003,medium
BSR,Basra International Airport,Basra,IQ,IQ-BA,30.549101,47.662102,large
BSX,Pathein Airport,Pathein,MM,MM-07,16.815201,94.7799,small
BSZ,Manas International Airport,Bishkek,KG,KG-C,43.061298,74.4776,large
BTC,Batticaloa International Airport,Batticaloa,LK,LK-5,7.705073,81.677163,medium
BTH,Hang Nadim International Airport,Batam,ID,ID-KR,1.12103,104.119003,large
BTI,Barter Island Long Range Radar Station Airport,Barter Island,US,US-AK,70.134003,-143.582001,medium
BTJ,Sultan Iskandar Muda International Airport,Banda Aceh,ID,ID-AC,5.525087,95.41997,large
BTK,Bratsk Airport,Bratsk,RU,RU-IRK,56.3696,101.701822,medium
BTM,Bert Mooney Airport,Butte,US,US-MT,45.95479965209961,-112.49700164794922,medium
BTR,Baton Rouge Metropolitan Airport,Baton Rouge,US,US-LA,30.533199,-91.149597,medium
BTS,M. R. Štefánik Airport,Bratislava,SK,SK-BL,48.1702,17.2127,large
BTT,Bettles Airport,Bettles,US,US-AK,66.913902,-151.529007,small
BTU,Bintulu Airport,Bintulu,MY,MY-13,3.12385010719,113.019996643,medium
BTV,Patrick Leahy Burlington International Airport,Burlington,US,US-VT,44.471901,-73.153297,medium
BTW,Bersujud Airport,Batu Licin,ID,ID-KS,-3.41241,115.995003,small
BUA,Buka Airport,Buka Island,PG,PG-NSB,-5.422299,154.672698,medium
BUC,Burketown Airport,,AU,AU-QLD,-17.748600006103516,139.53399658203125,small
BUD,Budapest Liszt Ferenc International Airport,Budapest,HU,HU-BU,47.43018,19.262393,large
BUF,Buffalo Niagara International Airport,Buffalo,US,US-NY,42.940498,-78.732201,large
BUI,Bokondini Airport,Bokondini,ID,ID-PP,-3.68455,138.677437,small
BUN,Gerardo Tobar López Airport,Buenaventura,CO,CO-VAC,3.81963,-76.9898,medium
BUQ,Joshua Mqabuko Nkomo International Airport,Bulawayo,ZW,ZW-BU,-20.016284,28.622897,large
BUR,Hollywood Burbank/Bob Hope Airport,Burbank,US,US-CA,34.202834,-118.35805,large
BUS,Alexander Kartveli Batumi International Airport,Batumi,GE,GE-AJ,41.60939,41.600315,large
BUT,Bathpalathang Airport,Jakar,BT,BT-33,27.5622,90.7471,small
BUU,Muara Bungo Airport,Muara Bungo,ID,ID-JA,-1.541635,102.181613,small
BUX,Bunia Airport,Bunia,CD,CD-IT,1.565743,30.220685,medium
BUZ,Bushehr Airport,Bushehr,IR,IR-18,28.9447994232,50.8345985413,medium
BVA,Beauvais-Tillé airport,Beauvais,FR,FR-HDF,49.454399,2.11278,large
BVB,Atlas Brasil Cantanhede International Airport,Boa Vista,BR,BR-RR,2.84615,-60.690648,large
BVC,Aristides Pereira International Airport,Rabil,CV,CV-B,16.136499,-22.888901,large
BVE,Brive Souillac airport,Brive,FR,FR-NAQ,45.039722,1.485556,medium
BVG,Berlevåg Airport,Berlevåg,NO,NO-56,70.871517,29.034097,medium
BVH,Brigadeiro Camarão Airport,Vilhena,BR,BR-RO,-12.6944,-60.098301,medium
BVI,Birdsville Airport,,AU,AU-QLD,-25.897499084472656,139.34800720214844,medium
BVJ,Bovanenkovo Airport,Bovanenkovo,RU,RU-YAN,70.315278,68.333611,medium
BVS,Breves Airport,Breves,BR,BR-PA,-1.63653,-50.4436,small
BWA,Gautam Buddha International Airport,Siddharthanagar (Bhairahawa),NP,NP-P5,27.504636,83.410381,large
BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,US,US-MD,39.1754,-76.668297,large
BWK,Brač Airport,Gornji Humac,HR,HR-17,43.284454,16.678362,medium
BWN,Brunei International Airport,Bandar Seri Begawan,BN,BN-BM,4.9442,114.928001,large
BWO,Balakovo Airport,Balakovo,RU,RU-SAR,51.858299,47.745602,medium
BWT,Wynyard Airport,Burnie,AU,AU-TAS,-40.997039,145.726,medium
BWX,Banyuwangi Airport,"Rogojampi, Banyuwangi",ID,ID-JI,-8.31015,114.3401,small
BXG,Bendigo Airport,,AU,AU-VIC,-36.739399,144.330002,small
BXH,Balkhash Airport,Balkhash,KZ,KZ-KAR,46.894246,75.004533,medium
BXR,Bam Airport,Bam,IR,IR-08,29.0842,58.450001,medium
BXT,LNG Badak Airport,Bontang-Borneo Island,ID,ID-KI,0.121656,117.476558,small
BXU,Bancasi Airport,Butuan,PH,PH-BTC,8.9515,125.4788,medium
BXY,Baikonur Krayniy International Airport,Baikonur,KZ,KZ-BAY,45.621994,63.210773,large
BYK,Bouaké Airport,Bouaké,CI,CI-VB,7.7388,-5.07367,medium
BYM,Carlos Manuel de Cespedes Airport,Bayamo,CU,CU-12,20.3964,-76.621399,medium
BYN,Bayankhongor Airport,Bayankhongor,MN,MN-069,46.1633,100.704002,medium
BYO,Bonito Airport,Bonito,BR,BR-MS,-21.2473,-56.452399,small
BYR,Læsø Airport,Læsø,DK,DK-81,57.277199,11.0001,small
BYW,Blakely Island Airport,Blakely Island,US,US-WA,48.579162,-122.823844,small
BZE,Philip S. W. Goldson International Airport,Belize City,BZ,BZ-BZ,17.539951,-88.303556,large
BZG,Ignacy Jan Paderewski Bydgoszcz Airport,Bydgoszcz,PL,PL-KP,53.096802,17.977699,medium
BZI,Balıkesir Airport,Balıkesir,TR,TR-10,39.619301,27.926001,medium
BZK,Bryansk International Airport,Bryansk,RU,RU-BRY,53.214403,34.175965,medium
BZL,Barisal Airport,Barisal,BD,BD-A,22.801001,90.301201,medium
BZN,Bozeman Yellowstone International Airport,Bozeman,US,US-MT,45.778853,-111.153711,medium
BZO,Bolzano Airport,Bolzano (BZ),IT,IT-32,46.459245,11.326125,medium
BZR,Béziers Vias airport,Béziers,FR,FR-OCC,43.323502,3.3539,medium
BZV,Maya-Maya International Airport,Brazzaville,CG,CG-12,-4.2517,15.253,large
BZX,Bazhong Enyang Airport,Bazhong,CN,CN-51,31.73842,106.644872,medium
CAB,Cabinda Airport,Cabinda,AO,AO-CAB,-5.59839,12.188145,medium
CAC,Coronel Adalberto Mendes da Silva Airport,Cascavel,BR,BR-PR,-25.000323,-53.501208,medium
CAE,Columbia Metropolitan Airport,Columbia,US,US-SC,33.938172,-81.123022,medium
CAF,Carauari Airport,Carauari,BR,BR-AM,-4.871473,-66.897552,small
CAG,Cagliari Elmas Airport,Cagliari,IT,IT-88,39.251499,9.05428,large
CAH,Cà Mau Airport,Ca Mau City,VN,VN-SW,9.177667,105.177778,medium
CAI,Cairo International Airport,Cairo,EG,EG-C,30.111534,31.396694,large
CAJ,Canaima Airport,Canaima,VE,VE-F,6.231989,-62.85485,medium
CAK,Akron Canton Regional Airport,Akron,US,US-OH,40.916099548339844,-81.44219970703125,medium
CAL,Campbeltown Airport,Campbeltown,GB,GB-SCT,55.437199,-5.68639,medium
CAN,Guangzhou Baiyun International Airport,Guangzhou (Huadu),CN,CN-44,23.392401,113.299004,large
CAP,Cap Haitien International Airport,Cap Haitien,HT,HT-ND,19.725547,-72.20071,large
CAT,Cascais Airport,Cascais,PT,PT-11,38.724998,-9.35523,medium
CAU,Caruaru Airport,Caruaru,BR,BR-PE,-8.28239,-36.0135,small
CAW,Bartolomeu Lisandro Airport,Campos dos Goytacazes,BR,BR-RJ,-21.698299,-41.301701,medium
CAY,Cayenne – Félix Eboué Airport,Matoury,GF,GF-CY,4.819964,-52.361326,large
CAZ,Cobar Airport,,AU,AU-NSW,-31.538299560546875,145.79400634765625,medium
CBB,Jorge Wilsterman International Airport,Cochabamba,BO,BO-C,-17.421105,-66.177102,large
CBH,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,DZ,DZ-08,31.645700454711914,-2.269860029220581,medium
CBO,Cotabato (Awang) Airport,Datu Odin Sinsuat,PH,PH-MDN,7.164753,124.209938,medium
CBQ,Margaret Ekpo International Airport,Calabar,NG,NG-CR,4.976019859313965,8.347200393676758,medium
CBR,Canberra Airport,Canberra,AU,AU-ACT,-35.3069,149.195007,medium
CBT,Catumbela Airport,Catumbela,AO,AO-BGU,-12.4792,13.4869,medium
CCA,Chimore Airport,Chimore,BO,BO-C,-16.976834,-65.145568,small
CCC,Jardines Del Rey Airport,Cayo Coco,CU,CU-08,22.461000442499998,-78.32839965820001,medium
CCE,Capital International Airport,New Cairo,EG,EG-C,30.06465,31.839974,medium
CCF,Carcassonne Salvaza Airport,Carcassonne,FR,FR-OCC,43.216,2.30632,medium
CCJ,Calicut International Airport,Calicut,IN,IN-KL,11.135996,75.955152,large
CCK,Cocos (Keeling) Islands Airport,West Island,CC,CC-U-A,-12.192218,96.834103,large
CCP,Carriel Sur International Airport,Concepcion,CL,CL-BI,-36.77235,-73.062828,large
CCR,Buchanan Field,Concord,US,US-CA,37.9897,-122.056999,medium
CCS,Maiquetía Simón Bolívar International Airport,Maiquetía,VE,VE-X,10.602214,-66.991174,large
CCU,Netaji Subhash Chandra Bose International Airport,Kolkata,IN,IN-WB,22.654012,88.44765,large
CCV,Craig Cove Airport,Craig Cove,VU,VU-MAP,-16.264999,167.923996,small
CCZ,Chub Cay Airport,Chub Cay,BS,BS-NS,25.417101,-77.880898,medium
CDB,Cold Bay Airport,Cold Bay,US,US-AK,55.207871,-162.725029,medium
CDC,Cedar City Regional Airport,Cedar City,US,US-UT,37.70100021362305,-113.0989990234375,medium
CDE,Chengde Puning Airport,Chengde,CN,CN-13,41.1225,118.073889,medium
CDG,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,FR-IDF,49.00896,2.554117,large
CDP,Kadapa Airport,Kadapa,IN,IN-AP,14.513154,78.769183,medium
CDR,Chadron Municipal Airport,Chadron,US,US-NE,42.837601,-103.095001,medium
CDT,Castellón-Costa Azahar Airport,Castellón de la Plana,ES,ES-VC,40.213889,0.073333,medium
CDV,Merle K (Mudhole) Smith Airport,Cordova,US,US-AK,60.491798,-145.477997,medium
CEB,Mactan Cebu International Airport,Cebu City/Lapu-Lapu City,PH,PH-CEB,10.309261,123.97974,large
CEC,Jack Mc Namara Field Airport,Crescent City,US,US-CA,41.778929,-124.236403,medium
CED,Ceduna Airport,,AU,AU-SA,-32.13059997558594,133.7100067138672,medium
CEE,Cherepovets Airport,Cherepovets,RU,RU-VLG,59.273601532,38.015800476100004,medium
CEI,Mae Fah Luang - Chiang Rai International Airport,Chiang Rai,TH,TH-57,19.952299,99.882896,large
CEK,Kurchatov Chelyabinsk International Airport,Chelyabinsk,RU,RU-CHE,55.303141,61.504927,large
CEL,Canela Airport,Canela,BR,BR-RS,-29.370091,-50.831729,small
CEM,Central Airport,Central,US,US-AK,65.573815,-144.780707,small
CEN,Ciudad Obregón International Airport,Ciudad Obregón,MX,MX-SON,27.39259910583496,-109.83300018310547,medium
CEZ,Cortez Municipal Airport,Cortez,US,US-CO,37.303001,-108.627998,medium
CFB,Cabo Frio Airport,Cabo Frio,BR,BR-RJ,-22.921485,-42.071874,small
CFE,Clermont-Ferrand Auvergne airport,Clermont-Ferrand,FR,FR-ARA,45.786701,3.16917,large
CFG,Jaime Gonzalez Airport,Cienfuegos,CU,CU-06,22.149999618530273,-80.41419982910156,medium
CFK,Chlef Aboubakr Belkaid International Airport,Chlef,DZ,DZ-02,36.216614,1.341114,large
CFN,Donegal Airport,Donegal,IE,IE-DL,55.0442008972168,-8.340999603271484,medium
CFR,Caen Carpiquet airport,Caen,FR,FR-NOR,49.17678,-0.454883,medium
CFS,Coffs Harbour Airport,Coffs Harbour,AU,AU-NSW,-30.320601,153.115997,medium
CFU,Corfu Ioannis Kapodistrias International Airport,Kerkyra (Corfu),GR,GR-F,39.60145,19.912179,large
CGB,Várzea Grande–Marechal Rondon International Airport,Cuiabá,BR,BR-MT,-15.6529,-56.116699,large
CGD,Changde Taohuayuan Airport,Changde (Dingcheng),CN,CN-43,28.9189,111.639999,medium
CGH,Congonhas–Deputado Freitas Nobre Airport,São Paulo,BR,BR-SP,-23.627657,-46.654601,large
CGI,Cape Girardeau Regional Airport,Cape Girardeau,US,US-MO,37.2253,-89.570801,medium
CGK,Soekarno-Hatta International Airport,Jakarta,ID,ID-BT,-6.12557,106.655998,large
CGM,Camiguin Airport,Mambajao,PH,PH-CAM,9.253894,124.709115,medium
CGN,Cologne Bonn Airport,Köln (Cologne),DE,DE-NW,50.865898,7.14274,large
CGO,Zhengzhou Xinzheng International Airport,Zhengzhou,CN,CN-41,34.526497,113.849165,large
CGP,Shah Amanat International Airport,Chattogram (Chittagong),BD,BD-B,22.249599,91.813301,large
CGQ,Changchun Longjia International Airport,Changchun,CN,CN-22,43.996201,125.684998,large
CGR,Campo Grande Airport,Campo Grande,BR,BR-MS,-20.469998,-54.673988,medium
CGY,Laguindingan International Airport,Laguindingan,PH,PH-MSR,8.612203,124.456496,large
CHA,Chattanooga Metropolitan Airport (Lovell Field),Chattanooga,US,US-TN,35.035301,-85.203796,medium
CHC,Christchurch International Airport,Christchurch,NZ,NZ-CAN,-43.489029,172.532065,large
CHG,Chaoyang Airport,"Shuangta, Chaoyang",CN,CN-21,41.538101,120.434998,medium
CHH,Chachapoyas Airport,Chachapoyas,PE,PE-AMA,-6.201911,-77.856195,medium
CHM,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,Chimbote,PE,PE-ANC,-9.14961,-78.523804,medium
CHO,Charlottesville Albemarle Airport,Charlottesville,US,US-VA,38.13859939575195,-78.4529037475586,medium
